ImageName,Title,Year,Coders,coder1-encodings,coder2-encodings,other-coder-encodings
VASTJ.210.5.png,"VAiRoma: A Visual Analytics System for Making Sense of Places, Times, and Events in Roman History",2015,RL; JC,Node-link,Node-link,
VASTJ.210.13.png,"VAiRoma: A Visual Analytics System for Making Sense of Places, Times, and Events in Roman History",2015,HS; JC,Bar,Bar,
VASTJ.270.2.png,Interactive Visual Discovering of Movement Patterns from Sparsely Sampled Geo-tagged Social Media Data,2015,TM; JC,Bar,Area,
VASTJ.270.8.png,Interactive Visual Discovering of Movement Patterns from Sparsely Sampled Geo-tagged Social Media Data,2015,RL; HS,Text,Text,
VASTJ.270.11.png,Interactive Visual Discovering of Movement Patterns from Sparsely Sampled Geo-tagged Social Media Data,2015,MS; HS,Grid,Grid,
VASTJ.280.3.png,TargetVue: Visual Analysis of Anomalous User Behaviors in Online Communication Systems,2015,TM; HS,Node-link,Node-link,
VASTJ.280.7.png,TargetVue: Visual Analysis of Anomalous User Behaviors in Online Communication Systems,2015,TI; JC,Grid,Grid,
VASTJ.280.9.png,TargetVue: Visual Analysis of Anomalous User Behaviors in Online Communication Systems,2015,TI; JC,Bar,Bar,
VASTJ.280.11.png,TargetVue: Visual Analysis of Anomalous User Behaviors in Online Communication Systems,2015,PI; TI,Bar,Bar,
VASTJ.290.4.png,LiteVis: Integrated Visualization for Simulation-Based Decision Support in Lighting Design,2015,TI; RL,Bar,Bar,
VASTJ.300.6.png,TimeLineCurator: Interactive Authoring of Visual Timelines from Unstructured Text,2015,TI; RL,Bar,Bar,
VASTJ.300.9.png,TimeLineCurator: Interactive Authoring of Visual Timelines from Unstructured Text,2015,MS; JC,Bar,Point,
VASTJ.320.1.png,Task-Driven Comparison of Topic Models,2015,TM; TI,Point,Point,
VASTJ.320.3.png,Task-Driven Comparison of Topic Models,2015,TM; HS,Area,Grid,
VASTJ.320.7.png,Task-Driven Comparison of Topic Models,2015,TM; JC,Point,Point,
VASTJ.320.6.png,Task-Driven Comparison of Topic Models,2015,RL; JC,Node-link,Line,
VASTJ.320.10.png,Task-Driven Comparison of Topic Models,2015,TM; HS,Area,Area,
VASTJ.320.9.png,Task-Driven Comparison of Topic Models,2015,TM; HS,Area,Grid,
VASTJ.320.11.png,Task-Driven Comparison of Topic Models,2015,MS; RL,Area,Area,
VASTJ.320.14.png,Task-Driven Comparison of Topic Models,2015,JC; RL,Grid,Grid,
VASTJ.320.15.png,Task-Driven Comparison of Topic Models,2015,RL; JC,Line,Line,
InfoVisJ.330.7.png,SchemeLens: A Content-Aware Vector-Based Fisheye Technique for Navigating Large Systems Diagrams,2015,JC; RL,Bar,Bar,
InfoVisJ.330.8.png,SchemeLens: A Content-Aware Vector-Based Fisheye Technique for Navigating Large Systems Diagrams,2015,TM; JC,Bar,Bar,
InfoVisJ.330.10.png,SchemeLens: A Content-Aware Vector-Based Fisheye Technique for Navigating Large Systems Diagrams,2015,PI; TI,Bar,Bar,
InfoVisJ.330.11.png,SchemeLens: A Content-Aware Vector-Based Fisheye Technique for Navigating Large Systems Diagrams,2015,TI; HS,Bar,Bar,
InfoVisJ.339.8.png,High-Quality Ultra-Compact Grid Layout of Grouped Networks,2015,TI; JC,Line,Line,
InfoVisJ.339.9.png,High-Quality Ultra-Compact Grid Layout of Grouped Networks,2015,JC; HS,Line,Line,
InfoVisJ.339.13.png,High-Quality Ultra-Compact Grid Layout of Grouped Networks,2015,TM; JC,Node-link,Node-link,
InfoVisJ.349.1.png,HOLA: Human-like Orthogonal Network Layout,2015,PI; HS,Node-link,Node-link,
InfoVisJ.349.8.png,HOLA: Human-like Orthogonal Network Layout,2015,PI; HS,Node-link,Node-link,
InfoVisJ.349.10.png,HOLA: Human-like Orthogonal Network Layout,2015,MS; JC,Point,Point,
InfoVisJ.359.5.png,AmbiguityVis: Visualization of Ambiguity in Graph Layouts,2015,TM; HS,Grid,Grid,
InfoVisJ.369.3.png,Visual Mementos: Reflecting Memories with Personal Data,2015,TM; RL,Grid,Grid,
InfoVisJ.399.7.png,Vials: Visualizing Alternative Splicing of Genes,2015,TI; HS,Point,Point,
InfoVisJ.419.7.png,Sketching Designs Using the Five Design-Sheet Methodology,2015,TM; JC,Bar,Bar,
InfoVisJ.439.7.png,Poemage: Visualizing the Sonic Topology of a Poem,2015,MS; HS,Line,Node-link,
InfoVisJ.449.5.png,"Matches, Mismatches, and Methods: Multiple-View Workflows for Energy Portfolio Analysis",2015,MS; TM,Bar,Bar,
InfoVisJ.449.8.png,"Matches, Mismatches, and Methods: Multiple-View Workflows for Energy Portfolio Analysis",2015,RL; HS,Grid,Grid,
InfoVisJ.459.2.png,Spatial Reasoning and Data Displays,2015,PI; HS,Grid,Grid,
InfoVisJ.459.7.png,Spatial Reasoning and Data Displays,2015,TI; HS,Bar,Bar,
InfoVisJ.459.8.png,Spatial Reasoning and Data Displays,2015,TI; RL,Bar,Bar,
InfoVisJ.459.13.png,Spatial Reasoning and Data Displays,2015,MS; TM,Point,Point,
InfoVisJ.459.15.png,Spatial Reasoning and Data Displays,2015,TM; JC,Point,Point,
InfoVisJ.459.17.png,Spatial Reasoning and Data Displays,2015,TI; JC,Bar,Line,
InfoVisJ.469.8.png,Beyond Weber's Law: A Second Look at Ranking Visualizations of Correlation,2015,JC; RL,Area,Area,
InfoVisJ.479.4.png,A Psychophysical Investigation of Size as a Physical Variable,2015,TM; HS,Line,Line,
InfoVisJ.479.5.png,A Psychophysical Investigation of Size as a Physical Variable,2015,RL; HS,Surface/Volume,Surface/Volume,
InfoVisJ.479.12.png,A Psychophysical Investigation of Size as a Physical Variable,2015,MS; JC,Line,Line,
InfoVisJ.479.10.png,A Psychophysical Investigation of Size as a Physical Variable,2015,TI; HS,Bar,Bar,
InfoVisJ.479.14.png,A Psychophysical Investigation of Size as a Physical Variable,2015,TI; JC,Point,Point,
InfoVisJ.479.13.png,A Psychophysical Investigation of Size as a Physical Variable,2015,TM; JC,Point,Point,
InfoVisJ.479.15.png,A Psychophysical Investigation of Size as a Physical Variable,2015,PI; TI,Line,Line,
InfoVisJ.499.3.png,How do People Make Sense of Unfamiliar Visualizations?: A Grounded Model of Novice's Information Visualization Sensemaking,2015,TI; HS,Area,Area,
InfoVisJ.499.5.png,How do People Make Sense of Unfamiliar Visualizations?: A Grounded Model of Novice's Information Visualization Sensemaking,2015,RL; HS,Bar,Bar,
InfoVisJ.509.4.png,Acquired Codes of Meaning in Data Visualization and Infographics: Beyond Perceptual Primitives,2015,MS; TI,Area,Area,
InfoVisJ.509.3.png,Acquired Codes of Meaning in Data Visualization and Infographics: Beyond Perceptual Primitives,2015,RL; JC,Bar,Bar,
InfoVisJ.509.6.png,Acquired Codes of Meaning in Data Visualization and Infographics: Beyond Perceptual Primitives,2015,PI; HS,Bar,Bar,
InfoVisJ.519.4.png,Beyond Memorability: Visualization Recognition and Recall,2015,MS; TM,Bar,Bar,
InfoVisJ.519.5.png,Beyond Memorability: Visualization Recognition and Recall,2015,RL; HS,Bar,Bar,
InfoVisJ.519.6.png,Beyond Memorability: Visualization Recognition and Recall,2015,TM; RL,Bar,Bar,
InfoVisJ.519.8.png,Beyond Memorability: Visualization Recognition and Recall,2015,MS; RL,Grid,Grid,
InfoVisJ.519.10.png,Beyond Memorability: Visualization Recognition and Recall,2015,TI; HS,Bar,Bar,
InfoVisJ.529.3.png,"Improving Bayesian Reasoning: The Effects of Phrasing, Visualization, and Spatial Ability",2015,TM; PI,Bar,Bar,
InfoVisJ.529.7.png,"Improving Bayesian Reasoning: The Effects of Phrasing, Visualization, and Spatial Ability",2015,PI; TI,Bar,Bar,
InfoVisJ.529.8.png,"Improving Bayesian Reasoning: The Effects of Phrasing, Visualization, and Spatial Ability",2015,TI; RL,Bar,Bar,
InfoVisJ.529.6.png,"Improving Bayesian Reasoning: The Effects of Phrasing, Visualization, and Spatial Ability",2015,TM; PI,Bar,Bar,
InfoVisJ.539.3.png,Visual Encodings of Temporal Uncertainty: A Comparative User Study,2015,PI; JC,Area,Area,
InfoVisJ.539.8.png,Visual Encodings of Temporal Uncertainty: A Comparative User Study,2015,PI; JC,Bar,Bar,
InfoVisJ.539.9.png,Visual Encodings of Temporal Uncertainty: A Comparative User Study,2015,TM; HS,Bar,Bar,
InfoVisJ.539.11.png,Visual Encodings of Temporal Uncertainty: A Comparative User Study,2015,RL; HS,Bar,Bar,
InfoVisJ.539.13.png,Visual Encodings of Temporal Uncertainty: A Comparative User Study,2015,TI; JC,Bar,Bar,
InfoVisJ.539.12.png,Visual Encodings of Temporal Uncertainty: A Comparative User Study,2015,JC; RL,Bar,Bar,
InfoVisJ.549.1.png,TimeNotes: A Study on Effective Chart Visualization and Interaction Techniques for Time-Series Data,2015,TI; HS,Line,Line,
InfoVisJ.549.4.png,TimeNotes: A Study on Effective Chart Visualization and Interaction Techniques for Time-Series Data,2015,JC; RL,Line,Line,
InfoVisJ.549.3.png,TimeNotes: A Study on Effective Chart Visualization and Interaction Techniques for Time-Series Data,2015,RL; JC,Grid,Grid,
InfoVisJ.549.2.png,TimeNotes: A Study on Effective Chart Visualization and Interaction Techniques for Time-Series Data,2015,JC; RL,Area,Area,
InfoVisJ.549.14.png,TimeNotes: A Study on Effective Chart Visualization and Interaction Techniques for Time-Series Data,2015,HS; JC,Bar,Bar,
InfoVisJ.549.15.png,TimeNotes: A Study on Effective Chart Visualization and Interaction Techniques for Time-Series Data,2015,MS; JC,Bar,Bar,
InfoVisJ.559.7.png,Time Curves: Folding Time to Visualize Patterns of Temporal Evolution in Data,2015,TI; JC,Node-link,Node-link,
InfoVisJ.559.9.png,Time Curves: Folding Time to Visualize Patterns of Temporal Evolution in Data,2015,MS; JC,Node-link,Node-link,
InfoVisJ.559.12.png,Time Curves: Folding Time to Visualize Patterns of Temporal Evolution in Data,2015,HS; JC,Node-link,Line,
InfoVisJ.569.5.png,Off the Radar: Comparative Evaluation of Radial Visualization Solutions for Composite Indicators,2015,TM; JC,Bar,Bar,
InfoVisJ.569.7.png,Off the Radar: Comparative Evaluation of Radial Visualization Solutions for Composite Indicators,2015,JC; RL,Bar,Bar,
InfoVisJ.569.10.png,Off the Radar: Comparative Evaluation of Radial Visualization Solutions for Composite Indicators,2015,TM; JC,Bar,Bar,
InfoVisJ.569.9.png,Off the Radar: Comparative Evaluation of Radial Visualization Solutions for Composite Indicators,2015,TI; JC,Bar,Bar,
InfoVisJ.579.3.png,"Evaluation of Parallel Coordinates: Overview, Categorization and Guidelines for Future Research",2015,TI; HS,Line,Line,
InfoVisJ.579.4.png,"Evaluation of Parallel Coordinates: Overview, Categorization and Guidelines for Future Research",2015,TM; HS,Line,Line,
InfoVisJ.579.6.png,"Evaluation of Parallel Coordinates: Overview, Categorization and Guidelines for Future Research",2015,RL; HS,Line,Line,
InfoVisJ.579.9.png,"Evaluation of Parallel Coordinates: Overview, Categorization and Guidelines for Future Research",2015,TM; JC,Line,Line,
InfoVisJ.579.10.png,"Evaluation of Parallel Coordinates: Overview, Categorization and Guidelines for Future Research",2015,PI; TI,Line,Line,
InfoVisJ.589.1.png,Orientation-Enhanced Parallel Coordinate Plots,2015,RL; HS,Line,Line,
InfoVisJ.589.8.png,Orientation-Enhanced Parallel Coordinate Plots,2015,TM; JC,Pattern,Pattern,
InfoVisJ.589.12.png,Orientation-Enhanced Parallel Coordinate Plots,2015,JC; RL,Line,Line,
InfoVisJ.589.13.png,Orientation-Enhanced Parallel Coordinate Plots,2015,RL; HS,Line,Line,
InfoVisJ.589.17.png,Orientation-Enhanced Parallel Coordinate Plots,2015,PI; TI,Line,Line,
InfoVisJ.589.20.png,Orientation-Enhanced Parallel Coordinate Plots,2015,RL; HS,Bar,Bar,
InfoVisJ.589.21.png,Orientation-Enhanced Parallel Coordinate Plots,2015,PI; JC,Bar,Bar,
InfoVisJ.599.4.png,Visualizing Multiple Variables Across Scale and Geography,2015,RL; JC,Area,Area,
InfoVisJ.609.1.png,Optimal Sets of Projections of High-Dimensional Data,2015,TI; JC,Point,Point,
InfoVisJ.609.7.png,Optimal Sets of Projections of High-Dimensional Data,2015,TM; HS,Bar,Bar,
InfoVisJ.609.8.png,Optimal Sets of Projections of High-Dimensional Data,2015,MS; JC,Bar,Bar,
InfoVisJ.609.9.png,Optimal Sets of Projections of High-Dimensional Data,2015,TM; RL,Point,Point,
InfoVisJ.619.4.png,A comparative study between RadViz and Star Coordinates,2015,MS; TM,Point,Point,
InfoVisJ.619.5.png,A comparative study between RadViz and Star Coordinates,2015,TM; TI,Line,Line,
InfoVisJ.619.7.png,A comparative study between RadViz and Star Coordinates,2015,TM; HS,Point,Point,
InfoVisJ.619.8.png,A comparative study between RadViz and Star Coordinates,2015,TM; JC,Line,Line,
InfoVisJ.619.10.png,A comparative study between RadViz and Star Coordinates,2015,TI; JC,Point,Point,
InfoVisJ.619.11.png,A comparative study between RadViz and Star Coordinates,2015,TI; HS,Point,Point,
InfoVisJ.619.12.png,A comparative study between RadViz and Star Coordinates,2015,JC; HS,Line,Line,
InfoVisJ.619.13.png,A comparative study between RadViz and Star Coordinates,2015,MS; JC,Point,Point,
InfoVisJ.619.16.png,A comparative study between RadViz and Star Coordinates,2015,TI; RL,Point,Glyph,
InfoVisJ.619.15.png,A comparative study between RadViz and Star Coordinates,2015,TI; JC,Point,Point,
InfoVisJ.619.18.png,A comparative study between RadViz and Star Coordinates,2015,TI; JC,Point,Point,
InfoVisJ.629.8.png,Probing Projections: Interaction Techniques for Interpreting Arrangements and Errors of Dimensionality Reductions,2015,TM; JC,Point,Point,
InfoVisJ.629.7.png,Probing Projections: Interaction Techniques for Interpreting Arrangements and Errors of Dimensionality Reductions,2015,JC; RL,Node-link,Node-link,
InfoVisJ.639.2.png,Suggested Interactivity: Seeking Perceived Affordances for Information Visualization,2015,MS; RL,Point,Bar,
InfoVisJ.639.3.png,Suggested Interactivity: Seeking Perceived Affordances for Information Visualization,2015,MS; TM,Point,Point,
InfoVisJ.639.4.png,Suggested Interactivity: Seeking Perceived Affordances for Information Visualization,2015,TM; HS,Point,Bar,
InfoVisJ.639.6.png,Suggested Interactivity: Seeking Perceived Affordances for Information Visualization,2015,TI; HS,Bar,Bar,
InfoVisJ.639.7.png,Suggested Interactivity: Seeking Perceived Affordances for Information Visualization,2015,TM; RL,Point,Point,
InfoVisJ.639.8.png,Suggested Interactivity: Seeking Perceived Affordances for Information Visualization,2015,TM; TI,Point,Bar,
InfoVisJ.659.6.png,Reactive Vega: A Streaming Dataflow Architecture for Declarative Interactive Visualization,2015,PI; JC,Line,Line,
InfoVisJ.659.8.png,Reactive Vega: A Streaming Dataflow Architecture for Declarative Interactive Visualization,2015,TM; PI,Line,Line,
InfoVisJ.659.7.png,Reactive Vega: A Streaming Dataflow Architecture for Declarative Interactive Visualization,2015,TM; RL,Line,Line,
InfoVisJ.659.9.png,Reactive Vega: A Streaming Dataflow Architecture for Declarative Interactive Visualization,2015,RL; JC,Line,Line,
InfoVisJ.659.10.png,Reactive Vega: A Streaming Dataflow Architecture for Declarative Interactive Visualization,2015,PI; JC,Line,Line,
InfoVisJ.669.1.png,Automatic Selection of Partitioning Variables for Small Multiple Displays,2015,JC; RL,Point,Point,
InfoVisJ.669.4.png,Automatic Selection of Partitioning Variables for Small Multiple Displays,2015,TM; RL,Point,Point,
InfoVisJ.669.6.png,Automatic Selection of Partitioning Variables for Small Multiple Displays,2015,TI; HS,Line,Line,
InfoVisJ.678.4.png,A Simple Approach for Boundary Improvement of Euler Diagrams,2015,RL; HS,Point,Point,
InfoVisJ.678.14.png,A Simple Approach for Boundary Improvement of Euler Diagrams,2015,TM; TI,Area,Text,
InfoVisJ.678.12.png,A Simple Approach for Boundary Improvement of Euler Diagrams,2015,TM; JC,Area,Area,
InfoVisJ.698.1.png,A Linguistic Approach to Categorical Color Assignment for Data Visualization,2015,PI; JC,Bar,Bar,
InfoVisJ.698.2.png,A Linguistic Approach to Categorical Color Assignment for Data Visualization,2015,TM; HS,Line,Line,
InfoVisJ.698.5.png,A Linguistic Approach to Categorical Color Assignment for Data Visualization,2015,RL; HS,Area,Area,
InfoVisJ.698.4.png,A Linguistic Approach to Categorical Color Assignment for Data Visualization,2015,RL; HS,Bar,Bar,
InfoVisJ.698.12.png,A Linguistic Approach to Categorical Color Assignment for Data Visualization,2015,TI; HS,Bar,Bar,
InfoVisJ.698.13.png,A Linguistic Approach to Categorical Color Assignment for Data Visualization,2015,JC; HS,Area,Area,
VASTC.1.3.png,Wavelet-based visualization of time-varying data on graphs,2015,TM; HS,Line,Line,
VASTC.1.6.png,Wavelet-based visualization of time-varying data on graphs,2015,PI; JC,Bar,Bar,
VASTC.1.7.png,Wavelet-based visualization of time-varying data on graphs,2015,TM; JC,Node-link,Node-link,
VASTC.1.9.png,Wavelet-based visualization of time-varying data on graphs,2015,TI; HS,Area,Area,
VASTC.1.10.png,Wavelet-based visualization of time-varying data on graphs,2015,HS; JC,Line,Line,
VASTC.1.11.png,Wavelet-based visualization of time-varying data on graphs,2015,TM; HS,Bar,Line,
VASTC.41.5.png,Supporting activity recognition by visual analytics,2015,JC; RL,Grid,Grid,
VASTC.41.6.png,Supporting activity recognition by visual analytics,2015,TI; JC,Grid,Point,
VASTC.49.5.png,iVizTRANS: Interactive visual learning for home and work place detection from massive public transportation data,2015,PI; JC,Node-link,Node-link,
VASTC.49.11.png,iVizTRANS: Interactive visual learning for home and work place detection from massive public transportation data,2015,JC; HS,Bar,Bar,
VASTC.49.13.png,iVizTRANS: Interactive visual learning for home and work place detection from massive public transportation data,2015,TM; HS,Area,Area,
VASTC.57.3.png,DemographicVis: Analyzing demographic information based on user generated content,2015,TM; RL,Area,Area,
VASTC.65.2.png,EgoNetCloud: Event-based egocentric dynamic network visualization,2015,TI; JC,Line,Line,
VASTC.65.7.png,EgoNetCloud: Event-based egocentric dynamic network visualization,2015,TI; RL,Bar,Bar,
